993432,1018741,TRÀ TRÁI CÂY,29275794,Lục Trà Ổi Hồng,Takacha xin cảm ơn quý khách,25000.0,True,True,True,100+
993432,1018741,TRÀ TRÁI CÂY,9479956,Lục Trà Xoài Đào,Takacha xin cảm ơn quý khách,25000.0,True,True,True,100+
993432,1018741,TRÀ TRÁI CÂY,156605339,Trà Lài Đác Thơm,,30000.0,True,True,True,50+
993432,1018741,TRÀ TRÁI CÂY,9246956,Lục trà cam đào,Takacha xin cảm ơn quý khách,25000.0,True,True,True,100+
993432,1018741,TRÀ TRÁI CÂY,16430381,Lài Nhãn,,27000.0,True,True,True,50+
993432,1018741,TRÀ TRÁI CÂY,9188679,Lục trà việt quất,Takacha xin cảm ơn quý khách,25000.0,True,True,True,100+
993432,1018741,TRÀ TRÁI CÂY,9255070,Trà vải dầm,Takacha xin cảm ơn quý khách,25000.0,True,True,True,50+
993432,1018741,TRÀ TRÁI CÂY,11148755,Lục Trà Xoài Nhãn,Takacha xin cảm ơn quý khách,30000.0,True,True,True,50+
993432,1018741,TRÀ TRÁI CÂY,89439804,TRÀ CAM BƯỞI DÂU TƯƠI,,30000.0,True,True,True,10+
993432,1018741,TRÀ TRÁI CÂY,89439798,TRÀ BƯỞI MẬT ONG,,30000.0,True,True,True,10+
993432,1018741,TRÀ TRÁI CÂY,65598428,CHERRY TEA (Size M),,35000.0,True,True,True,10+
993432,1018741,TRÀ TRÁI CÂY,115135658,CHANH DÂY MẬT ONG,Takacha xin cảm ơn quý khách,25000.0,True,True,True,10+
993432,1018741,TRÀ TRÁI CÂY,65598427,KIWI TEA (Size M),,35000.0,True,True,True,10+
993432,1018741,TRÀ TRÁI CÂY,156646942,Trà Thơm Đác Thơm (Size M),Chua chua ngọt thanh thơm thoang thoảng,40000.0,True,True,True,10+
993432,1018741,TRÀ TRÁI CÂY,86850535,TRÀ NHO CHANH LÀI (Size M),,35000.0,True,True,True,10+
993432,1018741,TRÀ TRÁI CÂY,154271835,TRÀ HỒNG THANH ĐÀO (Size M),Cùng uống và cảm nhận thành quả của em nhé cả nhà ♥️,35000.0,True,True,True,10+
993432,1018741,TRÀ TRÁI CÂY,86850527,TRÀ VẢI HOA HỒNG (Size M),,35000.0,True,True,True,10+
993432,1018741,TRÀ TRÁI CÂY,155192343,Trà Cúc Lê Chanh Vàng (Size M),Là 1 loại trà trái cây ạ,35000.0,True,True,True,5
993432,1018741,TRÀ TRÁI CÂY,159348618,TRÀ ĐÀO MIẾNG,Trà đào thanh thanh thêm miếng đào tươi giòn,30000.0,True,True,True,6
993432,1766953,TRÀ TẮC / TRÀ TẮC MẬT ONG,15897280,HỒNG TRÀ TẮC MẬT ONG,Takacha xin cảm ơn quý khách,22000.0,True,True,True,100+
993432,1766953,TRÀ TẮC / TRÀ TẮC MẬT ONG,9246976,Hồng trà tắc,Takacha xin cảm ơn quý khách,17000.0,True,True,True,100+
993432,1766953,TRÀ TẮC / TRÀ TẮC MẬT ONG,15897256,LỤC TRÀ TẮC MẬT ONG,Takacha xin cảm ơn quý khách,22000.0,True,True,True,50+
993432,1766953,TRÀ TẮC / TRÀ TẮC MẬT ONG,9246977,Lục trà tắc,Takacha xin cảm ơn quý khách,17000.0,True,True,True,50+
993432,3559252,TRÀ DÂU SIÊU NGON,73007832,Trà Dâu Tươi,,30000.0,True,True,True,100+
993432,1025728,KEM CHEESE / LATTE,9246968,Sữa tươi trân châu đường đen,Takacha xin cảm ơn quý khách,25000.0,True,True,True,100+
993432,2439426,TRÀ KEM CHEESE SIÊU NGON,10647062,Trà Đen Macchiato,"Hồng trà + Kem Cheese

Takacha xin cảm ơn quý khách",25000.0,True,True,True,50+
993432,2439426,TRÀ KEM CHEESE SIÊU NGON,153680484,Trà Sen Vàng Kem Cheese,Trà Sen Nguyên Vị + Hạt Sen + Kem Cheese,35000.0,True,True,True,10+
993432,2439426,TRÀ KEM CHEESE SIÊU NGON,31316743,Trà Xoài Kem Cheese,ẢNH MINH HỌA,35000.0,True,True,True,10+
993432,2439426,TRÀ KEM CHEESE SIÊU NGON,31316714,Trà Dâu Kem Cheese,ẢNH MINH HỌA,40000.0,True,True,True,10+
993432,2439426,TRÀ KEM CHEESE SIÊU NGON,31316739,Trà Việt Quất Kem Cheese,,35000.0,True,True,True,10+
993432,2439426,TRÀ KEM CHEESE SIÊU NGON,31316742,Olong Xoài Đào Kem Cheese,ẢNH MINH HỌA,35000.0,True,True,True,8
993432,2439426,TRÀ KEM CHEESE SIÊU NGON,31316738,Trà Đào Kem Cheese,ẢNH MINH HỌA,35000.0,True,True,True,8
1000038809,-1,Món Đang Giảm,35156782,Combo 5 Rau Câu Dừa Lá Dứa,,50000.0,True,True,True,7
1000038809,-1,Món Đang Giảm,162493781,Combo 5 Rau Câu Dừa Cacao,,50000.0,True,True,True,0
1000038809,-1,Món Đang Giảm,154325018,Combo 5 Rau Câu Nhãn Nhục - 元肉大菜糕 (五粒 ),,45000.0,True,True,True,0
1000038809,-1,Món Đang Giảm,156313519,Combo 5 Rau Câu Bạch Quả - 白果大菜糕（五粒）,,45000.0,True,True,True,0
1000038809,-1,Món Đang Giảm,163886705,Combo 5 Rau Câu Hạnh Nhân,,45000.0,True,True,True,0
1000038809,-1,Món Đang Giảm,155725023,Combo 5 Bánh Khoai Mì,,60000.0,True,True,True,0
1000038809,2500881,咖椰糯米饭 - Xôi Cadé,155736734,Xôi Cadé - 咖椰糯米饭 1 Gói ( 一包）,,25000.0,True,True,True,6
1000038809,2500881,咖椰糯米饭 - Xôi Cadé,63520750,Xôi Cadé - 咖椰糯米饭（ 3 Gói - 三包 ）,,75000.0,True,True,True,4
1000038809,2500881,咖椰糯米饭 - Xôi Cadé,35109358,Xôi Cadé - 咖椰糯米饭（ 5 Gói - 五包 ）,,125000.0,True,True,True,4
1000038809,2500881,咖椰糯米饭 - Xôi Cadé,33357782,Xôi Cadé - 咖椰糯米饭( 4 GÓI - 四包 ）,,100000.0,True,True,True,3
1000038809,2500881,咖椰糯米饭 - Xôi Cadé,33356136,Xôi Cadé - 咖椰糯米饭（ 10 Gói - 十包 ）,,250000.0,True,True,True,3
1000038809,2500881,咖椰糯米饭 - Xôi Cadé,64285767,Xôi Cadé - 咖椰糯米饭（ 7 Gói - 七包 ）,,175000.0,True,True,True,0
1000038809,7235513,椰汁斑兰叶大菜糕 - Rau Câu Dừa Lá Dứa,35156782,Combo 5 Rau Câu Dừa Lá Dứa,,50000.0,True,True,True,7
1000038809,7235513,椰汁斑兰叶大菜糕 - Rau Câu Dừa Lá Dứa,162414104,Rau Câu Dừa Lá Dứa - 椰汁斑兰叶大菜糕,,10000.0,True,True,True,2
1000038809,2501117,蛋花大菜糕 - Rau Câu Trứng,47118327,Rau Câu Trứng - 蛋花大菜糕,,9000.0,True,True,True,6
1000038809,2501117,蛋花大菜糕 - Rau Câu Trứng,154263020,Combo 5 Rau Câu Trứng - 蛋花大菜糕 ( 五粒 ),,45000.0,True,True,True,1
1000038809,7242224,Rau Câu Dừa Cacao - 椰汁朱古力大菜糕,162493768,Rau Câu Dừa Cacao,,10000.0,True,True,True,1
1000038809,7242224,Rau Câu Dừa Cacao - 椰汁朱古力大菜糕,162493781,Combo 5 Rau Câu Dừa Cacao,,50000.0,True,True,True,0
1000038809,2569857,椰子大菜糕 - Rau Câu Dừa,47702165,椰汁大菜糕 - Rau Câu Dừa,,9000.0,True,True,True,5
1000038809,2569857,椰子大菜糕 - Rau Câu Dừa,154263032,Combo 5 Rau Câu Dừa - 椰汁大菜糕 ( 五粒 ）,,45000.0,True,True,True,5
1000038809,2569886,元肉大菜糕 - Rau Câu Nhãn nhục,35109722,元肉大菜糕 - Rau Câu Nhãn Nhục,,9000.0,True,True,True,3
1000038809,2569886,元肉大菜糕 - Rau Câu Nhãn nhục,154325018,Combo 5 Rau Câu Nhãn Nhục - 元肉大菜糕 (五粒 ),,45000.0,True,True,True,0
1000038809,6746233,白果大菜糕 - Rau Câu Bạch Quả,156313531,白果大菜糕 - Rau Câu Bạch Quả,,9000.0,True,True,True,0
1000038809,6746233,白果大菜糕 - Rau Câu Bạch Quả,156313519,Combo 5 Rau Câu Bạch Quả - 白果大菜糕（五粒）,,45000.0,True,True,True,0
1000038809,7331184,杏仁大菜糕 - Rau Câu Hạnh Nhân,163886626,杏仁大菜糕 - Rau Câu Hạnh Nhân,,9000.0,True,True,True,0
1000038809,7331184,杏仁大菜糕 - Rau Câu Hạnh Nhân,163886705,Combo 5 Rau Câu Hạnh Nhân,,45000.0,True,True,True,0
1000038809,3291090,饼 - Bánh,155725019,Bánh Khoai Mì,,12000.0,True,True,True,4
1000038809,3291090,饼 - Bánh,155725023,Combo 5 Bánh Khoai Mì,,60000.0,True,True,True,0
1000045833,-1,Món Đang Giảm,159738838,Phật Nhảy Tường - 佛跳墙,"Hải Sâm Gai Thượng Hạng, Vi Cá, Bào Ngư, Cồi Sò Điệp Nhật",398000.0,True,True,True,10+
1000045833,-1,Món Đang Giảm,153323321,Combo 3 Pudding Thỏ - 小兔布丁套餐🍋🍓,🍓🍋🍓,90000.0,True,True,True,2
1000045833,7165137,Tặng Ngay Túi Vải - Phiên Bản Giới Hạn,161546054,Tặng Ngay Túi Vải,Áp Dụng Cho Đơn Hàng Từ 299k,1.0,True,True,True,1
1000045833,7422548,新款热卖^-^,164956002,Rùa Quy Linh Cao Trà Sữa,乌龟龟苓膏配奶茶,29999.0,True,True,True,0
1000045833,2776028,大厨推荐 - Chef Recommendation,47242807,Mì Dầu Hào Cồi Sò Điệp HongKong Thượng Hạng - 港式蚝油捞面-扇贝,,69999.0,True,True,True,10+
1000045833,2776028,大厨推荐 - Chef Recommendation,41684913,Mì Dầu Hào Chả Cá HongKong Thượng Hạng - 港式蚝油捞面-鱼片,,69999.0,True,True,True,10+
1000045833,2776028,大厨推荐 - Chef Recommendation,159738838,Phật Nhảy Tường - 佛跳墙,"Hải Sâm Gai Thượng Hạng, Vi Cá, Bào Ngư, Cồi Sò Điệp Nhật",398000.0,True,True,True,10+
1000045833,2776028,大厨推荐 - Chef Recommendation,42054563,Đậu Hủ Cá Viên HongKong Thượng Hạng - 港式豆腐鱼丸,Đậu Hủ Đặc Biệt - Cá Viên 招牌豆腐-鱼丸,65000.0,True,True,True,2
1000045833,2776028,大厨推荐 - Chef Recommendation,68334485,Kaya Butter Toast - 咖椰吐司,,22000.0,True,True,True,1
1000045833,2776028,大厨推荐 - Chef Recommendation,50753002,Set Mì Dầu Hào HongKong và Soup Tôm Tươi Phỉ Thuý,招牌港式蚝油捞面配虾滑汤,88000.0,True,True,True,2
1000045833,2776028,大厨推荐 - Chef Recommendation,45530587,Trôi Nước Đậu Phộng HongKong - 港式花生汤圆,,39000.0,True,True,True,5
1000045833,2776028,大厨推荐 - Chef Recommendation,50752996,Tàu Hủ Ky Cuộn Tôm Tươi Chiên HongKong - 港式鲜虾腐竹卷,,88000.0,True,True,True,7
1000045833,2776028,大厨推荐 - Chef Recommendation,91726214,Bánh Cuốn Tôm Tươi Sò Điệp HongKong Thượng Hạng - 港式鲜虾肠粉,,88000.0,True,True,True,3
1000045833,2776028,大厨推荐 - Chef Recommendation,97785728,Há Cảo Tôm Tươi HongKong - 港式虾仁虾饺,,78000.0,True,True,True,4
1000045833,2776028,大厨推荐 - Chef Recommendation,46937927,Cá Viên HongKong - 港式鱼丸,,58000.0,True,True,True,0
1000045833,2776028,大厨推荐 - Chef Recommendation,117893956,Soup Vi Cá Cồi Sò Điệp Thượng Hạng - 鱼翅扇贝羹,,88000.0,True,True,True,2
1000045833,2776028,大厨推荐 - Chef Recommendation,54719951,Trà Sữa HongKong Thượng Hạng Chai 450ml - 港式奶茶瓶装 450ml,,69000.0,True,True,True,0
1000045833,2776028,大厨推荐 - Chef Recommendation,92365211,Xíu Mại Tôm Tươi HongKong Thượng Hạng - 港式鲜虾烧卖,,75000.0,True,True,True,3
1000045833,2776028,大厨推荐 - Chef Recommendation,92394104,Há Cảo Tôm Tươi Than Tre HongKong Thượng Hạng - 港式鲜虾虾饺,,88000.0,True,True,True,0
1000045833,2776028,大厨推荐 - Chef Recommendation,91896053,Bánh Bao Kim Sa HongKong - 港式金沙包,,80000.0,True,True,True,1
1000045833,2776028,大厨推荐 - Chef Recommendation,156926494,Soup Bào Ngư Tóc Tiên Thượng Hạng - 鲍鱼发菜羹,,88000.0,True,True,True,2
1000045833,2776028,大厨推荐 - Chef Recommendation,54013842,Sữa Đậu Nành HongKong Chai 450ml - 港式豆浆瓶装 450ml,,59000.0,True,True,True,0
1000045833,2776028,大厨推荐 - Chef Recommendation,154339780,Quy Linh Thanh Mát 3 Món - 清凉龟苓三样,Quy Linh Nhãn Nhục Hoa Trứng - 龟苓膏 元肉蛋花,39000.0,True,True,True,1
1000045833,2776028,大厨推荐 - Chef Recommendation,77438230,Tôm Hùm Viên Hoàng Kim - 金沙龙虾丸,,128000.0,True,True,True,1
1000045833,2776028,大厨推荐 - Chef Recommendation,157252392,Chè Mè Đen - 芝麻糊,,33000.0,True,True,True,2
1000045833,2776028,大厨推荐 - Chef Recommendation,44657089,Pudding Thỏ Dâu Tây - 小兔布丁,,30000.0,True,True,True,0
1000045833,2776028,大厨推荐 - Chef Recommendation,122139545,Trôi Nước Đậu Phộng Hoạt Hình ( Phiên Bản Disney ),Phiên Bản Heo Piglet,59000.0,True,True,True,0
1000045833,2776028,大厨推荐 - Chef Recommendation,93100720,Canh Tôm Phỉ Thuý HongKong - 港式虾滑汤,,58000.0,True,True,True,1
1000045833,2776028,大厨推荐 - Chef Recommendation,155176596,Set Mì Dầu Hào Và Canh Bào Ngư Thượng Hạng,港式蚝油捞面配鲍鱼汤,88000.0,True,True,True,1
1000045833,2776028,大厨推荐 - Chef Recommendation,155153910,Bào Ngư Sốt Dầu Hào Thượng Hạng - 招牌蚝汁鲍鱼,1 phần gồm 3 con loại to,138000.0,True,True,True,0
1000045833,2776028,大厨推荐 - Chef Recommendation,93708255,Trà Sữa Thỏ - 小兔奶茶,,59000.0,True,True,True,2
1000045833,2776028,大厨推荐 - Chef Recommendation,153323321,Combo 3 Pudding Thỏ - 小兔布丁套餐🍋🍓,🍓🍋🍓,90000.0,True,True,True,2
1000045833,2776028,大厨推荐 - Chef Recommendation,105550142,Cồi Sò Điệp Sốt Dầu Hào Cải Thìa - 蚝油扇贝配青菜,,118000.0,True,True,True,0
1000045833,2776028,大厨推荐 - Chef Recommendation,155922786,Đậu Hủ Ky Bạch Quả Bo Bo - 腐竹白果薏米,,39000.0,True,True,True,0
1000045833,2776028,大厨推荐 - Chef Recommendation,160704990,Đậu Đỏ trần Bì - 陈皮红豆沙,,33000.0,True,True,True,0
1000045833,2776028,大厨推荐 - Chef Recommendation,159069816,Quy Linh Cao Mật Ong - 龟苓膏配蜂蜜,,26000.0,True,True,True,1
1000045833,2776028,大厨推荐 - Chef Recommendation,122139547,Trôi Nước Đậu Phộng Hoạt Hình  ( Phiên Bản Disney ),Phiên Bản Gấu Pooh,59000.0,True,True,True,0
1000045833,2776028,大厨推荐 - Chef Recommendation,153953067,Bánh Bao Kim Sa Hoạt Hình - 卡通金沙包,,90000.0,True,True,True,0
1000045833,2776028,大厨推荐 - Chef Recommendation,158962607,Canh Bào Ngư - 鲍鱼汤,,88000.0,True,True,True,0
1000045833,2776028,大厨推荐 - Chef Recommendation,137654615,Trôi Nước Đậu Phộng ( Phiên Bản Gấu Cony ),Nhân Vật Hoạt Hình Line Friends,59000.0,True,True,True,0
1000045833,2776028,大厨推荐 - Chef Recommendation,161197436,Trôi Nước Đậu Phộng ( Phiên Bản May Mắn 花生汤圆（好事发生）,,59000.0,True,True,True,0
1000045833,2776028,大厨推荐 - Chef Recommendation,162414661,Cocount Pandan Jelly,,30000.0,True,True,True,0
1000045833,2776028,大厨推荐 - Chef Recommendation,161687111,Quy Linh Đậu Đỏ Sữa Tươi - 龟苓红豆,,39000.0,True,True,True,0
1000045833,2776028,大厨推荐 - Chef Recommendation,155847649,Bánh Bao Kim Sa Hoạt Hình - 卡通金沙包,,90000.0,True,True,True,0
1000045833,2776028,大厨推荐 - Chef Recommendation,155924261,Bánh Bao Kim Sa Hoạt Hình Gấu Cony - 卡通金沙包,,90000.0,True,True,True,0
1000045833,2776231,招牌菜 - Món Đặc Biệt,41684993,Soup Cồi Sò Điệp HongKong - 港式扇贝羹,,39000.0,True,True,True,10+
1000045833,2776231,招牌菜 - Món Đặc Biệt,41684996,Đậu Hủ Hải Sản Phô Mai - 芝士豆腐,,88000.0,True,True,True,3
1000045833,2776231,招牌菜 - Món Đặc Biệt,41688453,Cồi Sò Điệp Áp Chảo - 清炸扇贝,,88000.0,True,True,True,0
